-13.5487 -293033 119843
-13.5477 -292913 119805
-13.5467 -292793 119766
-13.5457 -292674 119727
-13.5447 -292554 119688
-13.5437 -292434 119649
-13.5427 -292315 119610
-13.5417 -292195 119571
-13.5407 -292076 119533
-13.5397 -291956 119494
-13.5387 -291837 119455
-13.5377 -291717 119416
-13.5367 -291598 119377
-13.5357 -291478 119339
-13.5347 -291359 119300
-13.5337 -291240 119261
-13.5327 -291120 119222
-13.5317 -291001 119184
-13.5307 -290882 119145
-13.5297 -290763 119106
-13.5287 -290644 119068
-13.5277 -290525 119029
-13.5267 -290406 118990
-13.5257 -290287 118951
-13.5247 -290168 118913
-13.5237 -290049 118874
-13.5227 -289930 118835
-13.5217 -289811 118797
-13.5207 -289693 118758
-13.5197 -289574 118720
-13.5187 -289455 118681
-13.5177 -289337 118642
-13.5167 -289218 118604
-13.5157 -289099 118565
-13.5147 -288981 118527
-13.5137 -288862 118488
-13.5127 -288744 118449
-13.5117 -288625 118411
-13.5107 -288507 118372
-13.5097 -288389 118334
-13.5087 -288270 118295
-13.5077 -288152 118257
-13.5067 -288034 118218
-13.5057 -287916 118180
-13.5047 -287797 118141
-13.5037 -287679 118103
-13.5027 -287561 118064
-13.5017 -287443 118026
-13.5007 -287325 117987
-13.4997 -287207 117949
-13.4987 -287089 117911
-13.4977 -286971 117872
-13.4967 -286854 117834
